home_lineup_tuple,away_lineup_tuple,total_home_points,total_away_points,total_duration,total_stints,net_points,net_per_60
"('1904', '2058', '2130', '270', '323')","('103', '1073', '1887', '1895', '417')",10,17,40,1,-7,-10.5
"('1904', '2058', '2130', '323', '375')","('123', '145', '1711', '1721', '1899')",2,4,14,1,-2,-8.571428571428571
"('1904', '2058', '2130', '375', '406')","('123', '145', '1711', '1721', '1899')",4,2,5,1,2,24.0
"('1904', '2130', '270', '296', '323')","('1434', '1736', '1882', '2062', '2064')",2,0,18,1,2,6.666666666666666
"('1904', '2130', '296', '323', '406')","('1434', '1736', '1882', '2062', '2064')",1,0,6,1,1,10.0
"('1904', '2130', '296', '323', '406')","('1434', '1882', '1897', '2062', '2064')",2,5,25,1,-3,-7.199999999999999
"('1904', '216', '270', '296', '406')","('1502', '1531', '1712', '1716', '682')",8,2,35,2,6,10.285714285714286
"('1904', '270', '296', '406', '977')","('1502', '1531', '1712', '1716', '682')",2,0,5,1,2,24.0
"('1906', '1924', '2048', '2121', '695')","('1541', '1565', '1600', '209', '895')",6,4,28,1,2,4.285714285714286
"('1906', '1944', '2048', '695', '765')","('1562', '1732', '1751', '1888', '43')",3,5,11,1,-2,-10.90909090909091
"('1906', '1944', '2048', '695', '765')","('1562', '1751', '1888', '1918', '43')",5,3,20,1,2,6.0
"('1906', '1944', '2048', '695', '765')","('1732', '1751', '1888', '43', '436')",0,0,1,1,0,0.0
"('1908', '1928', '243', '389', '727')","('1554', '1853', '2067', '920', '957')",2,0,14,1,2,8.571428571428571
"('1908', '238', '243', '389', '727')","('1554', '1853', '193', '2067', '920')",4,4,9,1,0,0.0
"('1908', '238', '243', '389', '727')","('1554', '1853', '2067', '920', '957')",0,0,1,1,0,0.0
"('1924', '2048', '469', '695', '765')","('1737', '1908', '238', '243', '727')",2,3,9,1,-1,-6.666666666666666
"('1928', '238', '243', '248', '389')","('1541', '2050', '209', '722', '891')",2,0,19,2,2,6.315789473684211
"('1928', '238', '243', '248', '389')","('1713', '2050', '213', '349', '722')",-71,-47,119,7,-24,-12.100840336134453
"('1928', '238', '243', '389', '727')","('1541', '1713', '209', '722', '891')",2,2,9,1,0,0.0
"('1928', '238', '243', '389', '727')","('1541', '2050', '209', '722', '891')",0,2,5,1,-2,-24.0
"('1928', '238', '243', '689', '727')","('1541', '1713', '209', '722', '891')",3,0,5,1,3,36.0
"('193', '224', '896', '920', '931')","('1503', '1607', '1720', '1727', '2034')",1,2,7,1,-1,-8.571428571428571
"('1956', '198', '251', '345', '955')","('1737', '1908', '248', '389', '727')",1,0,12,2,1,5.0
"('1956', '198', '251', '345', '955')","('1737', '1908', '248', '689', '727')",4,2,20,1,2,6.0
"('1956', '198', '345', '70', '955')","('1737', '1908', '2143', '248', '389')",7,8,20,1,-1,-3.0
"('1956', '198', '345', '70', '955')","('1737', '1908', '248', '389', '947')",0,6,16,1,-6,-22.5
"('1956', '198', '345', '70', '955')","('1737', '1908', '248', '689', '727')",2,4,27,2,-2,-4.444444444444445
"('1956', '198', '345', '70', '955')","('1737', '1908', '248', '689', '947')",0,0,10,1,0,0.0
"('198', '251', '345', '422', '990')","('1733', '397', '64', '696', '979')",3,2,16,1,1,3.75
"('201', '2054', '2091', '2092', '2101')","('1719', '176', '2057', '278', '781')",4,2,16,1,2,7.5
"('201', '2054', '2091', '2092', '361')","('1477', '1853', '193', '224', '258')",4,2,12,1,2,10.0
"('201', '2054', '2091', '361', '467')","('1477', '1853', '193', '224', '258')",3,3,18,1,0,0.0
"('201', '2054', '2091', '361', '467')","('1477', '193', '224', '258', '896')",4,1,24,2,3,7.5
"('201', '2054', '2091', '361', '467')","('1477', '193', '224', '896', '957')",0,0,1,1,0,0.0
"('201', '2054', '2101', '361', '915')","('1719', '431', '739', '757', '905')",8,4,27,2,4,8.88888888888889
"('201', '2054', '361', '467', '915')","('1719', '431', '739', '757', '905')",5,3,12,2,2,10.0
"('201', '2091', '2092', '361', '467')","('1477', '1853', '193', '224', '258')",0,0,5,1,0,0.0
"('201', '2091', '2092', '361', '53')","('1477', '1853', '193', '224', '258')",0,4,25,3,-4,-9.6
"('201', '2091', '2101', '361', '915')","('1495', '1498', '198', '251', '70')",2,0,4,1,2,30.0
"('201', '2091', '2101', '361', '915')","('1498', '198', '251', '70', '955')",4,6,22,1,-2,-5.454545454545455
"('201', '2091', '2101', '467', '915')","('2042', '2059', '458', '762', '93')",0,0,1,1,0,0.0
"('201', '2091', '2101', '467', '915')","('2042', '2059', '458', '919', '93')",0,4,7,1,-4,-34.285714285714285
"('201', '2091', '2101', '53', '915')","('2042', '2059', '458', '762', '93')",2,4,13,2,-2,-9.230769230769232
"('201', '2091', '361', '467', '53')","('120', '1719', '739', '757', '905')",5,0,14,1,5,21.42857142857143
"('201', '2091', '361', '467', '53')","('1719', '278', '739', '757', '905')",0,3,4,1,-3,-45.0
"('201', '2091', '361', '467', '915')","('1000', '1005', '1883', '1903', '2044')",10,5,34,2,5,8.823529411764707
"('201', '2091', '361', '467', '915')","('1000', '1749', '1883', '1903', '2044')",0,0,1,1,0,0.0
"('201', '2091', '361', '467', '915')","('1477', '1853', '193', '224', '258')",4,1,22,2,3,8.181818181818182
"('201', '2091', '361', '467', '915')","('1477', '193', '224', '258', '920')",0,3,8,1,-3,-22.5
"('201', '2091', '361', '467', '915')","('1719', '431', '739', '757', '905')",0,0,2,1,0,0.0
"('201', '2091', '361', '467', '960')","('1719', '278', '431', '739', '757')",10,6,20,1,4,12.0
"('201', '2091', '361', '467', '960')","('1719', '278', '739', '757', '905')",9,6,67,4,3,2.6865671641791042
"('201', '2101', '361', '467', '915')","('1761', '363', '458', '714', '93')",3,6,31,1,-3,-5.806451612903226
"('201', '2101', '361', '467', '915')","('1761', '363', '714', '93', '959')",2,2,8,1,0,0.0
"('201', '2101', '361', '915', '960')","('1719', '2057', '278', '431', '739')",5,0,9,1,5,33.333333333333336
"('201', '2101', '361', '915', '960')","('1719', '21', '278', '431', '739')",11,13,45,2,-2,-2.666666666666667
"('201', '2101', '361', '915', '960')","('1719', '278', '431', '739', '757')",7,8,40,2,-1,-1.5
"('201', '361', '467', '915', '960')","('1719', '21', '278', '431', '739')",0,0,2,1,0,0.0
"('201', '361', '467', '915', '960')","('1719', '278', '431', '739', '757')",1,0,2,1,1,30.0
"('201', '361', '467', '915', '960')","('1719', '278', '431', '757', '905')",3,0,15,1,3,12.0
"('2034', '353', '42', '448', '690')","('1533', '1544', '1683', '1898', '2035')",0,0,5,1,0,0.0
"('2034', '353', '42', '448', '690')","('1533', '1683', '2035', '2069', '673')",3,0,20,1,3,9.0
"('2036', '221', '441', '445', '902')","('1513', '1517', '185', '57', '978')",0,1,9,1,-1,-6.666666666666666
"('2036', '221', '441', '445', '902')","('1513', '185', '468', '57', '978')",0,0,2,1,0,0.0
"('2038', '208', '299', '679', '951')","('1538', '1714', '1889', '1892', '221')",7,8,36,2,-1,-1.6666666666666665
"('2038', '208', '299', '679', '951')","('1538', '1889', '1892', '221', '441')",0,8,23,1,-8,-20.869565217391305
"('2038', '208', '299', '911', '951')","('1538', '1723', '1889', '221', '441')",-82,-86,68,3,4,3.5294117647058822
"('2038', '208', '299', '911', '951')","('1538', '1723', '221', '441', '902')",3,6,16,1,-3,-11.25
"('2042', '2059', '223', '363', '458')","('1110', '123', '145', '1505', '1721')",8,8,34,1,0,0.0
"('2042', '2059', '223', '458', '714')","('1710', '1722', '1800', '949', '970')",0,0,1,1,0,0.0
"('2042', '2059', '223', '458', '714')","('1722', '1800', '236', '949', '970')",0,2,7,1,-2,-17.142857142857142
"('2042', '2059', '223', '714', '919')","('1722', '1800', '2031', '236', '970')",4,3,19,1,1,3.1578947368421053
"('2042', '2059', '363', '458', '714')","('1134', '1710', '1722', '1800', '236')",10,7,43,2,3,4.186046511627907
"('2042', '2059', '363', '458', '714')","('1134', '1710', '1722', '1800', '949')",0,0,3,1,0,0.0
"('2042', '2059', '363', '458', '919')","('1110', '123', '1505', '1721', '1899')",0,4,11,1,-4,-21.81818181818182
"('2042', '2059', '458', '714', '762')","('1134', '1710', '1800', '236', '3')",3,7,39,3,-4,-6.153846153846153
"('2042', '2059', '458', '714', '93')","('1134', '1710', '1800', '236', '949')",1,5,12,1,-4,-20.0
"('2042', '2059', '458', '714', '93')","('1739', '1740', '2106', '452', '699')",0,2,6,1,-2,-20.0
"('2042', '2059', '714', '762', '93')","('1495', '1498', '1507', '422', '70')",0,1,15,1,-1,-4.0
"('2042', '2059', '714', '762', '93')","('1498', '1507', '422', '70', '990')",13,7,34,3,6,10.588235294117649
"('2042', '223', '363', '458', '714')","('1710', '1722', '1800', '949', '970')",4,6,24,1,-2,-5.0
"('2042', '458', '714', '762', '93')","('1023', '1739', '1740', '2046', '2106')",0,0,17,3,0,0.0
"('2042', '458', '714', '762', '93')","('1023', '1739', '1740', '2046', '699')",0,1,2,1,-1,-30.0
"('2042', '458', '714', '93', '959')","('1023', '1739', '2046', '2106', '699')",10,4,20,3,6,18.0
"('2042', '458', '714', '93', '959')","('1739', '2046', '2106', '452', '699')",3,2,17,2,1,3.5294117647058822
"('2043', '344', '376', '693', '711')","('1425', '1536', '1915', '2030', '383')",0,2,11,1,-2,-10.90909090909091
"('2043', '344', '376', '693', '711')","('1425', '1915', '2030', '271', '446')",0,2,11,1,-2,-10.90909090909091
"('2043', '344', '376', '693', '711')","('1425', '1915', '2030', '383', '446')",0,0,9,1,0,0.0
"('2050', '213', '349', '788', '895')","('1548', '1718', '677', '713', '952')",0,0,6,1,0,0.0
"('2054', '2101', '339', '361', '467')","('1502', '168', '1712', '1716', '302')",1,4,35,1,-3,-5.142857142857143
"('2054', '2101', '339', '361', '467')","('1502', '168', '1716', '228', '682')",2,2,18,1,0,0.0
"('2054', '2101', '339', '467', '916')","('1502', '168', '1716', '228', '682')",0,0,1,1,0,0.0
"('2054', '2101', '339', '467', '916')","('168', '1716', '228', '682', '956')",0,0,11,1,0,0.0
"('2054', '2101', '339', '467', '916')","('168', '228', '302', '682', '956')",0,0,3,1,0,0.0
"('2054', '2101', '339', '467', '916')","('1712', '302', '682', '904', '956')",4,2,16,1,2,7.5
"('2058', '2130', '270', '296', '323')","('1502', '1531', '1712', '1716', '219')",0,2,15,2,-2,-8.0
"('2058', '2130', '270', '296', '323')","('1502', '1531', '1712', '2084', '219')",0,0,22,1,0,0.0
"('2058', '2130', '270', '296', '323')","('1531', '1712', '1716', '219', '956')",2,0,5,1,2,24.0
"('2058', '2130', '270', '296', '323')","('1531', '1712', '1716', '682', '956')",7,14,37,2,-7,-11.351351351351353
"('2058', '2130', '270', '296', '323')","('1531', '1716', '219', '228', '956')",3,2,19,1,1,3.1578947368421053
"('2058', '2130', '270', '296', '323')","('1531', '1716', '228', '682', '956')",5,2,12,1,3,15.0
"('2059', '363', '714', '919', '959')","('209', '349', '722', '788', '891')",9,15,72,2,-6,-5.0
"('2059', '458', '714', '762', '919')","('1541', '349', '722', '788', '891')",0,2,11,1,-2,-10.90909090909091
"('2059', '458', '762', '919', '93')","('1541', '349', '722', '788', '891')",1,1,7,1,0,0.0
"('2059', '714', '762', '919', '959')","('1541', '349', '722', '788', '891')",0,2,11,1,-2,-10.90909090909091
"('2059', '714', '762', '919', '959')","('209', '349', '722', '788', '891')",14,6,44,2,8,10.90909090909091
"('2072', '208', '283', '679', '998')","('133', '136', '1924', '2048', '695')",0,0,9,1,0,0.0
"('2072', '208', '679', '911', '998')","('133', '136', '1924', '2048', '695')",2,6,17,2,-4,-14.117647058823529
"('208', '281', '283', '299', '679')","('275', '369', '703', '779', '84')",7,5,27,2,2,4.444444444444445
"('208', '281', '283', '299', '679')","('275', '369', '779', '84', '948')",1,5,13,2,-4,-18.461538461538463
"('208', '283', '299', '679', '951')","('1538', '1723', '1889', '1892', '221')",4,4,32,2,0,0.0
"('208', '283', '299', '911', '951')","('1051', '111', '1725', '1887', '1895')",0,0,6,1,0,0.0
"('208', '283', '299', '911', '951')","('1051', '111', '1725', '1887', '324')",3,2,10,2,1,6.0
"('208', '283', '299', '911', '951')","('1074', '1544', '1683', '1891', '2069')",18,6,75,4,12,9.6
"('208', '283', '299', '911', '998')","('1074', '1544', '1891', '2069', '754')",0,0,8,1,0,0.0
"('208', '299', '679', '760', '951')","('1499', '1718', '677', '77', '958')",0,0,3,1,0,0.0
"('208', '299', '679', '911', '951')","('1074', '1544', '1683', '1891', '2035')",2,6,15,1,-4,-16.0
"('208', '299', '679', '911', '951')","('1538', '1714', '1889', '1892', '221')",4,4,17,1,0,0.0
"('208', '299', '911', '951', '998')","('1074', '1544', '1683', '1891', '2069')",5,7,23,2,-2,-5.217391304347826
"('208', '299', '911', '951', '998')","('1074', '1544', '1891', '2069', '754')",2,3,22,1,-1,-2.7272727272727275
"('209', '349', '722', '891', '895')","('120', '278', '431', '739', '757')",0,2,7,1,-2,-17.142857142857142
"('2091', '2092', '2101', '361', '916')","('1533', '1683', '1891', '673', '754')",0,2,5,1,-2,-24.0
"('2091', '2092', '467', '915', '916')","('1533', '1683', '1891', '2035', '673')",0,1,11,1,-1,-5.454545454545455
"('2091', '2092', '467', '915', '916')","('1533', '1728', '1891', '673', '754')",1,0,21,2,1,2.8571428571428568
"('2091', '2101', '339', '467', '960')","('1502', '168', '1712', '1716', '302')",15,13,89,5,2,1.348314606741573
"('2091', '2101', '339', '467', '960')","('1502', '168', '1712', '219', '302')",0,0,3,1,0,0.0
"('2091', '2101', '339', '467', '960')","('1502', '168', '219', '228', '302')",1,2,6,1,-1,-10.0
"('2091', '2101', '339', '467', '960')","('1502', '168', '219', '302', '904')",2,0,11,2,2,10.90909090909091
"('2091', '2101', '339', '467', '960')","('1502', '1712', '1716', '228', '302')",5,4,36,1,1,1.6666666666666665
"('2091', '2101', '361', '467', '915')","('164', '275', '369', '703', '84')",1,1,15,2,0,0.0
"('2091', '2101', '361', '467', '960')","('168', '1712', '1716', '302', '956')",13,9,59,1,4,4.067796610169491
"('2091', '339', '467', '53', '915')","('1712', '1716', '302', '904', '956')",2,0,6,1,2,20.0
"('2091', '339', '467', '915', '960')","('164', '275', '369', '703', '779')",0,4,21,3,-4,-11.428571428571427
"('2091', '339', '467', '915', '960')","('1712', '1716', '302', '904', '956')",2,2,18,3,0,0.0
"('2091', '339', '467', '915', '960')","('1712', '302', '682', '904', '956')",2,3,5,1,-1,-12.0
"('21', '278', '431', '739', '937')","('1717', '2042', '363', '458', '762')",0,0,3,1,0,0.0
"('21', '278', '431', '905', '937')","('1717', '2042', '363', '458', '762')",0,0,19,2,0,0.0
"('21', '278', '739', '905', '937')","('1717', '2042', '363', '458', '762')",2,3,20,1,-1,-3.0
"('21', '278', '739', '905', '937')","('363', '714', '762', '919', '959')",5,7,20,2,-2,-6.0
"('2101', '339', '361', '467', '960')","('1502', '168', '1712', '1716', '956')",3,2,7,1,1,8.571428571428571
"('2101', '339', '361', '467', '960')","('168', '1712', '1716', '302', '956')",0,1,4,2,-1,-15.0
"('2101', '339', '361', '467', '960')","('168', '1712', '219', '302', '956')",3,4,22,1,-1,-2.7272727272727275
"('2101', '339', '467', '915', '916')","('164', '275', '369', '703', '779')",0,3,10,1,-3,-18.0
"('2101', '361', '467', '53', '960')","('168', '1712', '1716', '302', '956')",2,2,9,1,0,0.0
"('2130', '216', '270', '375', '406')","('1051', '111', '1497', '210', '324')",4,0,21,1,4,11.428571428571427
"('2130', '270', '296', '323', '375')","('1434', '1736', '1882', '2062', '2064')",3,2,24,2,1,2.5
"('2130', '270', '296', '406', '977')","('1502', '1531', '1712', '1716', '219')",9,5,28,2,4,8.571428571428571
"('2130', '270', '296', '406', '977')","('1502', '1531', '1712', '1716', '682')",2,1,6,1,1,10.0
"('2130', '270', '375', '406', '977')","('123', '145', '1711', '1721', '1899')",10,6,41,1,4,5.853658536585366
"('216', '270', '296', '323', '375')","('1497', '1725', '1887', '210', '708')",-54,-52,93,3,-2,-1.2903225806451615
"('216', '270', '296', '323', '977')","('1531', '1712', '1716', '682', '956')",8,7,18,1,1,3.333333333333333
"('216', '270', '296', '375', '406')","('1051', '111', '1497', '210', '324')",0,2,13,2,-2,-9.230769230769232
"('216', '270', '296', '375', '406')","('1051', '111', '1497', '324', '708')",7,7,29,2,0,0.0
"('216', '270', '296', '375', '406')","('1051', '111', '210', '324', '708')",7,12,36,2,-5,-8.333333333333334
"('216', '270', '296', '375', '406')","('1051', '1497', '210', '324', '708')",31,19,114,2,12,6.315789473684211
"('216', '270', '296', '375', '406')","('111', '1497', '1887', '324', '708')",0,0,2,1,0,0.0
"('216', '270', '296', '406', '977')","('1531', '1712', '1716', '682', '956')",0,0,4,1,0,0.0
"('216', '270', '375', '406', '977')","('1000', '1749', '1883', '1903', '2044')",0,0,3,1,0,0.0
"('221', '423', '441', '445', '902')","('1444', '1513', '239', '468', '978')",0,0,3,1,0,0.0
"('221', '423', '441', '445', '902')","('1513', '1517', '185', '57', '978')",0,2,7,1,-2,-17.142857142857142
"('221', '423', '441', '445', '902')","('1513', '185', '239', '468', '978')",0,0,2,1,0,0.0
"('221', '441', '445', '902', '980')","('124', '1517', '185', '57', '978')",0,0,1,1,0,0.0
"('238', '243', '248', '727', '947')","('1732', '1751', '393', '436', '782')",2,5,13,1,-3,-13.846153846153847
"('238', '243', '248', '727', '947')","('1732', '1751', '43', '436', '782')",0,0,2,1,0,0.0
"('238', '243', '389', '689', '727')","('1562', '1888', '43', '436', '782')",1,2,6,1,-1,-10.0
"('238', '243', '389', '689', '727')","('1732', '1751', '43', '436', '782')",0,2,13,1,-2,-9.230769230769232
"('238', '243', '389', '727', '947')","('1554', '1853', '193', '2067', '920')",1,0,6,2,1,10.0
"('238', '243', '389', '727', '947')","('1562', '1732', '1751', '1888', '43')",1,0,4,2,1,15.0
"('238', '248', '389', '689', '727')","('1732', '1751', '43', '436', '782')",19,23,75,3,-4,-3.2
"('238', '248', '689', '727', '947')","('1477', '190', '193', '258', '896')",-47,-48,104,3,1,0.576923076923077
"('238', '248', '689', '727', '947')","('1732', '1751', '1888', '1916', '393')",-58,-68,68,3,10,8.823529411764707
"('238', '248', '689', '727', '947')","('1732', '1751', '1888', '393', '63')",2,1,13,1,1,4.615384615384616
"('243', '248', '389', '689', '727')","('1562', '1732', '1751', '1888', '393')",0,0,1,1,0,0.0
"('243', '248', '389', '689', '727')","('1562', '1888', '43', '436', '782')",8,4,30,2,4,8.0
"('243', '248', '389', '689', '727')","('1732', '1751', '1888', '393', '436')",1,0,14,1,1,4.285714285714286
"('243', '248', '389', '689', '727')","('1732', '1751', '1888', '436', '782')",2,0,10,1,2,12.0
"('243', '248', '389', '689', '727')","('1751', '1888', '393', '436', '782')",5,9,44,2,-4,-5.454545454545455
"('243', '248', '389', '689', '727')","('1751', '1888', '43', '436', '782')",0,0,6,1,0,0.0
"('243', '248', '689', '727', '947')","('1732', '1751', '1888', '393', '63')",2,2,22,1,0,0.0
"('243', '389', '689', '727', '947')","('1732', '1751', '1888', '43', '63')",9,4,20,2,5,15.0
"('270', '296', '323', '375', '977')","('1000', '1749', '1883', '1903', '2044')",4,5,17,1,-1,-3.5294117647058822
"('270', '296', '375', '406', '977')","('1711', '1721', '1899', '45', '702')",2,3,8,1,-1,-7.5
"('270', '296', '375', '406', '977')","('1711', '1899', '45', '686', '702')",8,12,30,2,-4,-8.0
"('275', '280', '369', '703', '779')","('168', '1712', '1716', '228', '302')",-66,-79,77,3,13,10.12987012987013
"('275', '280', '369', '703', '779')","('1712', '1716', '228', '302', '904')",0,0,8,1,0,0.0
"('275', '369', '703', '779', '84')","('1544', '1728', '1891', '2069', '673')",-94,-83,85,4,-11,-7.764705882352942
