home_lineup_tuple,away_lineup_tuple,total_home_points,total_away_points,total_duration,total_stints,net_points,net_per_60
"('1134', '1710', '1800', '236', '3')","('1717', '2042', '2059', '458', '762')",2,3,11,1,-1,-5.45
"('1425', '1536', '2066', '271', '428')","('1538', '1889', '221', '441', '902')",0,1,11,1,-1,-5.45
"('1498', '198', '251', '70', '955')","('1733', '1886', '1902', '440', '721')",3,4,11,2,-1,-5.45
"('1504', '1531', '168', '1712', '956')","('1444', '1513', '1715', '185', '978')",2,3,11,1,-1,-5.45
"('1507', '198', '251', '422', '990')","('1737', '1908', '238', '243', '248')",0,1,11,1,-1,-5.45
"('1562', '1732', '1916', '43', '63')","('1548', '1594', '677', '713', '958')",2,3,11,1,-1,-5.45
"('1761', '2059', '762', '919', '959')","('1506', '1733', '1886', '440', '979')",0,1,11,1,-1,-5.45
"('2091', '2092', '467', '915', '916')","('1533', '1683', '1891', '2035', '673')",0,1,11,1,-1,-5.45
"('121', '1739', '1741', '2046', '452')","('1709', '1838', '1885', '400', '976')",-94,-86,87,2,-8,-5.52
"('1425', '1536', '1915', '2030', '383')","('1733', '1902', '365', '397', '440')",19,27,87,5,-8,-5.52
"('1882', '1897', '1913', '2033', '697')","('1541', '2050', '213', '349', '722')",9,13,43,1,-4,-5.58
"('1134', '1710', '1722', '1800', '735')","('15', '1709', '1838', '1885', '400')",3,6,32,2,-3,-5.62
"('15', '1709', '1838', '1885', '976')","('1521', '178', '2052', '304', '317')",0,3,32,3,-3,-5.62
"('1500', '1882', '1897', '1913', '2033')","('1713', '2050', '349', '788', '891')",6,9,32,3,-3,-5.62
"('1562', '1732', '1916', '393', '63')","('120', '1719', '431', '717', '739')",4,7,32,2,-3,-5.62
"('1559', '1718', '179', '2040', '753')","('1088', '146', '182', '376', '966')",6,11,53,3,-5,-5.66
"('103', '1497', '1725', '1887', '324')","('1711', '1899', '686', '702', '89')",2,4,21,2,-2,-5.71
"('1051', '111', '1887', '210', '324')","('1928', '238', '243', '248', '689')",0,2,21,1,-2,-5.71
"('124', '1444', '1517', '468', '57')","('109', '1904', '2130', '296', '375')",2,4,21,2,-2,-5.71
"('1425', '1536', '2066', '271', '383')","('1538', '1723', '1889', '2036', '445')",0,2,21,2,-2,-5.71
"('145', '1711', '1721', '1899', '45')","('109', '2058', '2130', '296', '375')",3,5,21,1,-2,-5.71
"('1495', '1507', '198', '251', '422')","('1733', '397', '64', '696', '979')",3,5,21,3,-2,-5.71
"('1503', '1607', '1720', '1727', '255')","('1732', '1888', '43', '63', '685')",2,4,21,2,-2,-5.71
"('1505', '1711', '1899', '426', '45')","('1495', '1498', '198', '251', '345')",2,4,21,2,-2,-5.71
"('1506', '1902', '365', '397', '696')","('168', '1712', '1716', '228', '956')",4,6,21,1,-2,-5.71
"('164', '275', '779', '948', '969')","('1533', '1544', '1683', '2035', '673')",3,5,21,1,-2,-5.71
"('1853', '190', '193', '224', '258')","('1737', '243', '389', '689', '947')",2,4,21,1,-2,-5.71
"('1890', '201', '2091', '467', '915')","('1495', '1498', '1507', '198', '251')",2,4,21,2,-2,-5.71
"('1074', '1544', '673', '754', '87')","('120', '717', '739', '757', '905')",-70,-61,94,2,-9,-5.74
"('1533', '1728', '1891', '2035', '2069')","('1727', '2034', '353', '448', '680')",-70,-61,94,2,-9,-5.74
"('137', '238', '248', '689', '727')","('1477', '190', '193', '258', '920')",7,10,31,4,-3,-5.81
"('1425', '1536', '1915', '271', '29')","('278', '431', '739', '757', '937')",0,3,31,2,-3,-5.81
"('201', '2101', '361', '467', '915')","('1761', '363', '458', '714', '93')",3,6,31,1,-3,-5.81
"('1477', '1853', '190', '193', '224')","('1005', '1749', '1883', '1903', '983')",6,10,41,1,-4,-5.85
"('1434', '1500', '1736', '1882', '2037')","('1497', '1725', '210', '324', '417')",6,12,61,4,-6,-5.9
"('123', '1899', '686', '702', '89')","('1000', '1005', '1883', '1903', '983')",7,14,70,5,-7,-6.0
"('1548', '1718', '179', '677', '77')","('1710', '1800', '236', '28', '51')",8,12,40,3,-4,-6.0
"('1709', '1730', '1838', '1894', '2032')","('1717', '458', '714', '762', '959')",4,7,30,1,-3,-6.0
"('1000', '1005', '1749', '1903', '435')","('1500', '1736', '1882', '1913', '2033')",4,6,20,1,-2,-6.0
"('1000', '1508', '165', '1883', '1903')","('133', '1884', '469', '922', '934')",4,6,20,1,-2,-6.0
"('120', '278', '431', '739', '757')","('1074', '1728', '1891', '673', '754')",2,4,20,2,-2,-6.0
"('1425', '1536', '271', '29', '950')","('1088', '146', '1630', '2043', '961')",5,7,20,2,-2,-6.0
"('1434', '1500', '1897', '1913', '2033')","('1425', '2030', '271', '29', '383')",2,4,20,2,-2,-6.0
"('147', '1733', '1743', '1886', '365')","('1888', '393', '436', '685', '782')",3,5,20,2,-2,-6.0
"('15', '1730', '1838', '1894', '399')","('1521', '1900', '2052', '252', '304')",4,6,20,1,-2,-6.0
"('1562', '1888', '1916', '393', '782')","('1499', '1548', '1718', '179', '1914')",2,4,20,1,-2,-6.0
"('166', '1731', '1904', '270', '296')","('1521', '252', '304', '317', '731')",0,2,20,1,-2,-6.0
"('1709', '2032', '2039', '2047', '399')","('1722', '1800', '236', '3', '735')",3,5,20,1,-2,-6.0
"('1884', '2048', '469', '695', '765')","('1112', '182', '2043', '711', '966')",4,6,20,1,-2,-6.0
"('21', '278', '739', '905', '937')","('363', '714', '762', '919', '959')",5,7,20,2,-2,-6.0
"('1005', '165', '1749', '1883', '2044')","('111', '1887', '210', '417', '708')",4,5,10,1,-1,-6.0
"('1051', '111', '1497', '1895', '210')","('238', '248', '689', '727', '947')",0,1,10,1,-1,-6.0
"('1065', '164', '26', '275', '779')","('1477', '190', '193', '224', '258')",2,3,10,1,-1,-6.0
"('1088', '1112', '1630', '2043', '688')","('1506', '1886', '365', '397', '696')",3,4,10,2,-1,-6.0
"('111', '1497', '1725', '1887', '324')","('1711', '1721', '45', '686', '702')",3,4,10,1,-1,-6.0
"('1498', '198', '251', '70', '764')","('109', '216', '270', '296', '375')",2,3,10,1,-1,-6.0
"('1500', '1882', '1913', '2064', '697')","('1562', '1732', '1751', '1918', '43')",3,4,10,1,-1,-6.0
"('1538', '1714', '1892', '2036', '221')","('1112', '146', '1630', '2043', '966')",1,2,10,1,-1,-6.0
"('1709', '1730', '1838', '1894', '2032')","('1074', '1728', '1891', '2035', '673')",1,2,10,1,-1,-6.0
"('1717', '2059', '762', '93', '959')","('1521', '178', '1900', '252', '304')",2,3,10,2,-1,-6.0
"('1718', '179', '1914', '677', '958')","('1562', '1751', '1888', '393', '782')",2,3,10,1,-1,-6.0
"('1723', '1889', '1892', '221', '441')","('1477', '190', '193', '224', '258')",2,3,10,1,-1,-6.0
"('275', '369', '779', '84', '969')","('1533', '1544', '1683', '1728', '2069')",4,5,10,1,-1,-6.0
"('103', '111', '1497', '1887', '708')","('1711', '1721', '1899', '702', '89')",7,11,39,1,-4,-6.15
"('2042', '2059', '458', '714', '762')","('1134', '1710', '1800', '236', '3')",3,7,39,3,-4,-6.15
"('1000', '1005', '1749', '1903', '435')","('1736', '1882', '1913', '2033', '697')",9,12,29,4,-3,-6.21
"('1065', '164', '275', '369', '703')","('1723', '221', '423', '441', '445')",0,3,29,4,-3,-6.21
"('1425', '1536', '271', '446', '950')","('1088', '146', '1630', '2043', '961')",2,5,29,2,-3,-6.21
"('1444', '1513', '1517', '468', '57')","('166', '1904', '2130', '296', '375')",9,17,77,5,-8,-6.23
"('1425', '1536', '1915', '2030', '383')","('1506', '1902', '365', '397', '696')",2,7,48,4,-5,-6.25
"('1023', '121', '1740', '2106', '699')","('1761', '2059', '762', '93', '959')",11,17,57,2,-6,-6.32
"('1499', '1548', '1559', '1718', '179')","('1541', '1713', '209', '213', '349')",12,16,38,1,-4,-6.32
"('109', '216', '296', '323', '977')","('145', '1505', '1711', '1899', '686')",3,5,19,1,-2,-6.32
"('1503', '2034', '353', '386', '42')","('164', '275', '703', '84', '913')",0,2,19,1,-2,-6.32
"('1548', '1559', '1594', '1914', '677')","('137', '243', '248', '389', '947')",2,4,19,3,-2,-6.32
"('1607', '1720', '1727', '2034', '255')","('1732', '1888', '393', '63', '685')",2,4,19,1,-2,-6.32
"('1709', '1838', '1885', '1894', '400')","('121', '1740', '2106', '56', '699')",4,6,19,1,-2,-6.32
"('166', '216', '270', '406', '977')","('1505', '1711', '1899', '45', '686')",-66,-59,66,1,-7,-6.36
"('1495', '1507', '198', '251', '422')","('109', '166', '216', '296', '406')",11,19,75,2,-8,-6.4
"('121', '1739', '1740', '1741', '452')","('164', '275', '369', '779', '84')",-78,-69,84,2,-9,-6.43
"('133', '2048', '469', '695', '901')","('1477', '1554', '190', '193', '896')",4,7,28,2,-3,-6.43
"('1477', '1554', '193', '2067', '957')","('1138', '1538', '1714', '1889', '1892')",4,7,28,3,-3,-6.43
"('1499', '1559', '1718', '179', '2040')","('1088', '1630', '376', '711', '76')",5,8,28,3,-3,-6.43
"('1501', '1747', '2038', '2072', '283')","('133', '136', '1924', '1944', '2048')",5,8,28,3,-3,-6.43
"('1541', '2050', '213', '788', '895')","('1548', '1559', '179', '2040', '677')",2,5,28,1,-3,-6.43
"('111', '1497', '1725', '1887', '324')","('1134', '1710', '236', '28', '735')",8,12,37,3,-4,-6.49
"('1548', '1718', '179', '1914', '677')","('1710', '1800', '236', '3', '51')",8,14,54,4,-6,-6.67
"('1023', '121', '1740', '2106', '699')","('1717', '714', '762', '93', '959')",3,6,27,1,-3,-6.67
"('164', '275', '779', '84', '969')","('1533', '1544', '1683', '2035', '673')",0,3,27,2,-3,-6.67
"('164', '369', '703', '779', '948')","('137', '1928', '238', '243', '248')",6,9,27,1,-3,-6.67
"('1032', '1501', '281', '283', '679')","('1088', '146', '1630', '688', '966')",2,4,18,1,-2,-6.67
"('1074', '1544', '673', '754', '87')","('120', '739', '757', '905', '937')",2,4,18,2,-2,-6.67
"('109', '1904', '2058', '2130', '323')","('1502', '1531', '1712', '2084', '219')",2,4,18,1,-2,-6.67
"('120', '176', '739', '757', '937')","('1728', '1891', '2035', '673', '953')",0,2,18,1,-2,-6.67
"('120', '278', '431', '739', '757')","('1717', '363', '714', '919', '959')",2,4,18,1,-2,-6.67
"('128', '1521', '1900', '304', '330')","('1500', '1882', '2033', '2062', '2063')",2,4,18,1,-2,-6.67
"('1425', '1536', '1915', '2030', '383')","('1506', '1902', '397', '64', '979')",2,4,18,1,-2,-6.67
"('1477', '224', '258', '896', '920')","('121', '1739', '1740', '1742', '452')",1,3,18,1,-2,-6.67
"('1498', '198', '251', '345', '955')","('1051', '1497', '1725', '1895', '324')",2,4,18,1,-2,-6.67
"('1507', '1956', '251', '422', '990')","('1444', '1517', '468', '57', '978')",2,4,18,1,-2,-6.67
"('1548', '179', '1914', '2040', '677')","('1005', '1508', '1749', '1883', '2044')",2,4,18,1,-2,-6.67
"('1607', '1727', '353', '448', '680')","('1074', '1544', '1891', '2035', '673')",0,2,18,1,-2,-6.67
"('1000', '1005', '165', '1749', '1903')","('1890', '467', '53', '915', '916')",1,2,9,2,-1,-6.67
"('1000', '1005', '1749', '1883', '435')","('1032', '208', '281', '299', '951')",3,4,9,1,-1,-6.67
"('1000', '1508', '165', '1749', '672')","('1710', '1722', '3', '735', '970')",1,2,9,1,-1,-6.67
"('1074', '1533', '1544', '1683', '1898')","('238', '248', '389', '689', '727')",5,6,9,1,-1,-6.67
"('1134', '1710', '1722', '1800', '970')","('15', '1838', '1885', '2039', '399')",0,1,9,2,-1,-6.67
"('124', '1715', '185', '57', '978')","('1023', '121', '1739', '2046', '2106')",1,2,9,1,-1,-6.67
"('146', '1630', '2043', '711', '966')","('124', '1513', '1517', '185', '468')",0,1,9,1,-1,-6.67
"('1477', '1554', '190', '2067', '957')","('1138', '1538', '1889', '1892', '2036')",1,2,9,2,-1,-6.67
"('1499', '1559', '179', '2040', '677')","('1541', '1713', '2050', '722', '788')",2,3,9,1,-1,-6.67
"('1500', '1802', '1882', '2064', '697')","('124', '1444', '239', '57', '98')",3,4,9,1,-1,-6.67
"('1507', '198', '251', '422', '955')","('109', '166', '216', '270', '296')",1,2,9,2,-1,-6.67
"('1538', '2036', '221', '441', '902')","('1531', '1712', '1716', '302', '956')",0,1,9,1,-1,-6.67
"('1562', '1732', '1888', '43', '63')","('1074', '1533', '1544', '1683', '2035')",0,1,9,1,-1,-6.67
"('1607', '1720', '1727', '42', '448')","('120', '21', '278', '431', '905')",3,4,9,1,-1,-6.67
"('166', '216', '270', '296', '977')","('15', '1709', '1730', '1885', '2032')",0,1,9,1,-1,-6.67
"('1714', '1723', '1889', '423', '445')","('1499', '179', '713', '753', '958')",0,1,9,1,-1,-6.67
"('1717', '1761', '2042', '363', '714')","('1495', '1498', '1507', '251', '422')",0,1,9,2,-1,-6.67
"('1730', '1838', '1894', '2032', '399')","('1717', '458', '762', '93', '959')",2,3,9,1,-1,-6.67
"('1924', '2048', '469', '695', '765')","('1737', '1908', '238', '243', '727')",2,3,9,1,-1,-6.67
"('2036', '221', '441', '445', '902')","('1513', '1517', '185', '57', '978')",0,1,9,1,-1,-6.67
"('1499', '1559', '1594', '1718', '179')","('1065', '275', '369', '703', '779')",-83,-73,89,5,-10,-6.74
"('1501', '208', '299', '951', '998')","('1051', '1073', '1887', '1895', '417')",9,17,71,1,-8,-6.76
"('1088', '2043', '376', '711', '966')","('121', '1739', '1740', '452', '56')",7,13,53,3,-6,-6.79
"('1538', '1714', '221', '423', '445')","('1559', '179', '753', '952', '958')",4,9,44,4,-5,-6.82
"('1023', '1739', '1740', '1742', '452')","('1110', '1505', '1899', '426', '686')",12,20,70,3,-8,-6.86
"('1023', '121', '1740', '442', '699')","('164', '275', '369', '703', '779')",6,10,35,1,-4,-6.86
"('166', '216', '270', '406', '977')","('1000', '1005', '165', '1883', '1903')",6,15,78,1,-9,-6.92
"('1000', '1005', '1749', '1903', '2044')","('1890', '467', '915', '916', '960')",5,8,26,2,-3,-6.92
"('1088', '146', '711', '76', '966')","('124', '1513', '1517', '185', '57')",5,8,26,2,-3,-6.92
"('133', '136', '2048', '469', '695')","('1723', '1889', '1892', '221', '423')",6,9,26,1,-3,-6.92
"('15', '1885', '2032', '399', '976')","('1000', '1508', '165', '1749', '1883')",3,6,26,1,-3,-6.92
"('1521', '178', '2052', '252', '304')","('15', '1709', '1730', '1894', '2032')",4,7,26,3,-3,-6.92
"('1538', '1723', '1889', '1892', '221')","('1477', '190', '193', '224', '896')",2,5,26,1,-3,-6.92
"('166', '216', '270', '375', '406')","('1500', '1736', '1882', '1897', '1913')",8,11,26,2,-3,-6.92
"('1885', '1894', '2047', '399', '400')","('164', '703', '779', '84', '948')",4,7,26,2,-3,-6.92
"('1717', '1761', '2059', '714', '959')","('1507', '251', '422', '764', '990')",4,10,51,2,-6,-7.06
"('1051', '111', '1895', '210', '417')","('137', '1928', '248', '389', '947')",2,4,17,1,-2,-7.06
"('1499', '179', '1914', '2040', '962')","('1005', '1508', '1749', '1903', '2061')",1,3,17,1,-2,-7.06
"('1500', '1724', '1882', '1897', '1913')","('1562', '1732', '1918', '43', '436')",0,2,17,1,-2,-7.06
"('1600', '209', '213', '349', '891')","('136', '1884', '2048', '469', '695')",0,2,17,1,-2,-7.06
"('1838', '1885', '1894', '2032', '976')","('1722', '1800', '2031', '236', '735')",2,4,17,1,-2,-7.06
"('1890', '361', '53', '915', '960')","('164', '275', '369', '703', '779')",2,4,17,1,-2,-7.06
"('1594', '1718', '179', '677', '958')","('1562', '1751', '1888', '393', '782')",3,8,42,1,-5,-7.14
"('1710', '1722', '735', '949', '970')","('121', '1739', '1740', '1742', '2046')",6,11,42,3,-5,-7.14
"('164', '275', '703', '779', '84')","('1134', '1710', '1800', '28', '3')",-83,-75,67,3,-8,-7.16
"('111', '1497', '1887', '210', '708')","('1710', '2031', '236', '3', '949')",3,6,25,1,-3,-7.2
"('1732', '1888', '1918', '43', '63')","('164', '275', '703', '779', '84')",1,4,25,2,-3,-7.2
"('1904', '2130', '296', '323', '406')","('1434', '1882', '1897', '2062', '2064')",2,5,25,1,-3,-7.2
"('1000', '1005', '1508', '165', '1749')","('1890', '2091', '361', '467', '53')",-101,-94,58,2,-7,-7.24
"('1541', '1713', '209', '213', '349')","('1501', '208', '283', '299', '679')",6,12,49,4,-6,-7.35
"('1711', '1899', '686', '702', '89')","('1000', '165', '1749', '1883', '1903')",4,10,49,2,-6,-7.35
"('1088', '1112', '146', '1630', '182')","('124', '1513', '1517', '185', '468')",-71,-62,73,3,-9,-7.4
"('1733', '1886', '365', '397', '440')","('1500', '1724', '1882', '1897', '1913')",4,9,40,3,-5,-7.5
"('1890', '2091', '467', '915', '960')","('1533', '1683', '1891', '2035', '673')",2,6,32,3,-4,-7.5
"('1000', '165', '1749', '435', '672')","('111', '1497', '1725', '1887', '210')",2,5,24,1,-3,-7.5
"('1065', '2068', '369', '703', '913')","('133', '1884', '2048', '469', '901')",2,5,24,1,-3,-7.5
"('1110', '1505', '1721', '426', '89')","('1500', '1736', '1913', '2033', '2064')",2,5,24,2,-3,-7.5
"('1110', '123', '145', '1711', '1721')","('1730', '1885', '1894', '2039', '2047')",0,2,16,1,-2,-7.5
"('1425', '1536', '1915', '2030', '29')","('121', '1740', '2106', '452', '699')",2,4,16,1,-2,-7.5
"('1500', '1882', '1897', '1913', '2064')","('1751', '1888', '1918', '43', '436')",0,2,16,1,-2,-7.5
"('1501', '208', '283', '299', '911')","('1499', '179', '677', '753', '77')",1,3,16,2,-2,-7.5
"('1502', '1504', '1531', '168', '1712')","('124', '1444', '1513', '1715', '468')",0,2,16,3,-2,-7.5
"('1504', '1531', '168', '1712', '219')","('124', '1444', '1715', '185', '468')",2,4,16,2,-2,-7.5
"('1538', '1889', '1892', '221', '902')","('1888', '1916', '393', '436', '782')",0,2,16,1,-2,-7.5
"('1713', '213', '349', '722', '788')","('1594', '179', '677', '713', '958')",5,7,16,1,-2,-7.5
"('1023', '121', '1739', '1740', '2106')","('1717', '1761', '714', '762', '959')",1,2,8,2,-1,-7.5
"('1065', '164', '275', '703', '84')","('1477', '1853', '190', '193', '224')",0,1,8,1,-1,-7.5
"('1065', '164', '275', '84', '948')","('1477', '193', '224', '258', '896')",2,3,8,1,-1,-7.5
"('1074', '1544', '1683', '1891', '953')","('1500', '1882', '1897', '2037', '2053')",1,2,8,1,-1,-7.5
"('1074', '1683', '1891', '2069', '673')","('103', '1073', '111', '1895', '417')",2,3,8,1,-1,-7.5
"('1088', '1112', '146', '1630', '2043')","('121', '1739', '1740', '452', '56')",0,1,8,1,-1,-7.5
"('1134', '1800', '236', '3', '949')","('123', '1711', '1721', '1899', '45')",1,2,8,1,-1,-7.5
"('124', '1513', '1715', '2045', '468')","('121', '1739', '2046', '2106', '699')",0,1,8,2,-1,-7.5
"('1425', '1536', '1915', '2030', '950')","('1506', '1733', '1902', '365', '397')",0,1,8,1,-1,-7.5
"('1444', '1513', '1715', '2045', '468')","('1607', '1720', '1727', '2034', '680')",1,2,8,1,-1,-7.5
"('1477', '1853', '258', '896', '920')","('133', '136', '1906', '1944', '765')",0,1,8,1,-1,-7.5
"('15', '1730', '1838', '1894', '399')","('1521', '178', '2052', '304', '317')",1,2,8,2,-1,-7.5
"('1504', '1531', '168', '1712', '956')","('124', '1444', '1715', '185', '57')",1,2,8,1,-1,-7.5
"('1506', '1902', '365', '397', '440')","('168', '1716', '228', '302', '904')",0,1,8,2,-1,-7.5
"('1538', '1714', '1723', '902', '980')","('1718', '179', '72', '952', '958')",2,3,8,1,-1,-7.5
"('1562', '1751', '1888', '393', '782')","('1501', '208', '760', '911', '998')",0,1,8,1,-1,-7.5
"('1717', '2042', '762', '919', '93')","('1900', '304', '317', '330', '935')",0,1,8,3,-1,-7.5
"('1732', '1888', '1918', '43', '63')","('275', '369', '703', '779', '84')",1,2,8,2,-1,-7.5
"('1800', '236', '28', '949', '970')","('1110', '1711', '1721', '1899', '45')",0,1,8,1,-1,-7.5
"('1838', '1885', '2047', '399', '976')","('2058', '2130', '216', '270', '296')",0,1,8,1,-1,-7.5
"('270', '296', '375', '406', '977')","('1711', '1721', '1899', '45', '702')",2,3,8,1,-1,-7.5
"('128', '1521', '178', '1900', '252')","('1503', '1607', '1720', '1727', '353')",-69,-59,79,4,-10,-7.59
"('1713', '2050', '209', '213', '349')","('1088', '146', '1630', '2043', '966')",6,11,39,3,-5,-7.69
"('1714', '1723', '1889', '1892', '423')","('1499', '1718', '179', '677', '753')",4,9,39,2,-5,-7.69
"('275', '369', '703', '779', '84')","('1544', '1728', '1891', '2069', '673')",-94,-83,85,4,-11,-7.76
"('1732', '1751', '1888', '393', '436')","('1495', '1498', '1507', '251', '422')",-65,-58,54,2,-7,-7.78
"('1732', '1751', '1888', '1918', '43')","('164', '275', '703', '779', '84')",5,11,46,4,-6,-7.83
"('1088', '146', '1630', '2043', '688')","('1710', '1800', '236', '28', '949')",2,5,23,3,-3,-7.83
"('1477', '1853', '190', '193', '920')","('137', '1737', '243', '389', '689')",3,6,23,1,-3,-7.83
"('1502', '1531', '168', '1712', '956')","('124', '1444', '1715', '185', '57')",0,3,23,4,-3,-7.83
"('1521', '178', '1900', '252', '304')","('1717', '363', '458', '714', '762')",4,7,23,1,-3,-7.83
"('1565', '1600', '2050', '213', '895')","('1884', '1906', '1944', '2048', '2121')",4,7,23,1,-3,-7.83
"('1710', '1722', '236', '3', '735')","('1739', '1740', '1742', '2046', '2106')",0,3,23,2,-3,-7.83
"('1733', '365', '397', '440', '696')","('1500', '1724', '1802', '1882', '1897')",1,4,23,2,-3,-7.83
"('121', '1739', '1740', '1742', '2046')","('120', '1719', '739', '757', '905')",-63,-52,84,2,-11,-7.86
"('1709', '1838', '1885', '2039', '2047')","('2091', '339', '361', '467', '960')",7,17,76,3,-10,-7.89
"('1425', '1536', '271', '446', '950')","('1088', '1112', '146', '2043', '961')",4,9,38,3,-5,-7.89
"('1500', '1882', '1913', '2064', '697')","('1562', '1751', '1888', '1918', '43')",3,8,38,2,-5,-7.89
"('1890', '2092', '361', '467', '915')","('1508', '1749', '1883', '1903', '983')",7,14,53,3,-7,-7.92
"('1074', '1891', '2035', '2069', '673')","('103', '1051', '111', '1497', '1725')",-62,-50,90,5,-12,-8.0
"('1500', '1736', '1882', '1913', '2037')","('103', '111', '210', '324', '417')",4,10,45,3,-6,-8.0
"('1500', '1882', '2033', '2037', '2062')","('1444', '1517', '185', '57', '978')",8,12,30,1,-4,-8.0
"('270', '296', '375', '406', '977')","('1711', '1899', '45', '686', '702')",8,12,30,2,-4,-8.0
"('1000', '1508', '1749', '2044', '672')","('1134', '1722', '1800', '2031', '3')",2,4,15,1,-2,-8.0
"('1000', '1749', '1903', '435', '672')","('124', '1444', '1513', '1715', '468')",2,4,15,1,-2,-8.0
"('1023', '121', '1739', '2106', '452')","('1717', '714', '762', '93', '959')",0,2,15,2,-2,-8.0
"('1032', '1501', '208', '283', '299')","('146', '1630', '2043', '688', '966')",2,4,15,3,-2,-8.0
"('1088', '146', '2043', '711', '961')","('133', '136', '2048', '469', '695')",1,3,15,2,-2,-8.0
"('15', '1709', '1838', '1885', '400')","('275', '369', '84', '913', '948')",2,4,15,1,-2,-8.0
"('1541', '1713', '2050', '213', '788')","('1559', '179', '677', '753', '958')",2,4,15,1,-2,-8.0
"('1709', '1730', '1885', '2032', '2039')","('1134', '1710', '1722', '236', '949')",0,2,15,1,-2,-8.0
"('1732', '1751', '1888', '393', '63')","('120', '717', '739', '757', '905')",4,6,15,1,-2,-8.0
"('1886', '365', '440', '64', '979')","('1112', '146', '2043', '688', '76')",0,2,15,1,-2,-8.0
"('1890', '201', '2091', '467', '915')","('1717', '1761', '363', '714', '762')",0,2,15,2,-2,-8.0
"('1890', '201', '2092', '2101', '915')","('1508', '1749', '1883', '2044', '983')",0,2,15,1,-2,-8.0
"('2058', '2130', '270', '296', '323')","('1502', '1531', '1712', '1716', '219')",0,2,15,2,-2,-8.0
"('361', '53', '915', '916', '960')","('1495', '1507', '198', '251', '422')",2,4,15,2,-2,-8.0
"('1562', '1732', '1751', '393', '63')","('1733', '365', '397', '440', '721')",10,17,52,3,-7,-8.08
"('1607', '1727', '255', '353', '42')","('137', '1928', '243', '248', '389')",2,9,52,3,-7,-8.08
"('166', '270', '296', '406', '977')","('1502', '1531', '168', '1712', '1716')",-84,-79,37,1,-5,-8.11
"('103', '111', '1497', '1725', '324')","('123', '1711', '1721', '45', '702')",2,5,22,2,-3,-8.18
"('1498', '1507', '198', '251', '764')","('1737', '238', '248', '689', '761')",0,3,22,2,-3,-8.18
"('15', '1709', '1885', '1894', '2032')","('1904', '2058', '2130', '216', '270')",5,8,22,2,-3,-8.18
"('1503', '1607', '1727', '353', '448')","('1719', '278', '757', '905', '937')",2,5,22,2,-3,-8.18
"('1513', '1715', '185', '468', '978')","('121', '1739', '2046', '2106', '699')",4,7,22,1,-3,-8.18
"('1713', '2050', '209', '349', '788')","('1088', '1112', '146', '2043', '966')",2,5,22,1,-3,-8.18
"('1719', '278', '739', '757', '905')","('1000', '1508', '165', '1749', '672')",2,5,22,2,-3,-8.18
"('1897', '1913', '2033', '2062', '2064')","('1444', '1517', '185', '468', '978')",1,4,22,1,-3,-8.18
"('283', '299', '679', '911', '951')","('1074', '1544', '1683', '1891', '2035')",2,5,22,1,-3,-8.18
"('1498', '198', '251', '345', '990')","('1733', '397', '440', '696', '979')",2,6,29,2,-4,-8.28
"('133', '136', '2048', '469', '695')","('1477', '1853', '190', '258', '931')",2,7,36,2,-5,-8.33
"('1425', '1536', '1915', '2030', '271')","('1088', '1630', '182', '2043', '966')",5,10,36,4,-5,-8.33
"('216', '270', '296', '375', '406')","('1051', '111', '210', '324', '708')",7,12,36,2,-5,-8.33
"('1503', '1720', '1727', '2034', '353')","('133', '1944', '2048', '469', '934')",8,17,64,6,-9,-8.44
"('1425', '1536', '1915', '2030', '29')","('121', '1740', '2046', '2106', '452')",-53,-42,78,3,-11,-8.46
"('1500', '1882', '1897', '1913', '2033')","('1713', '213', '349', '722', '891')",-79,-66,91,4,-13,-8.57
"('124', '1715', '185', '57', '978')","('121', '1739', '452', '56', '699')",-91,-79,84,1,-12,-8.57
"('15', '1730', '1838', '1885', '1894')","('1521', '2052', '252', '304', '317')",1,5,28,2,-4,-8.57
"('1508', '165', '1749', '1883', '435')","('111', '1497', '1725', '1887', '210')",4,8,28,1,-4,-8.57
"('1074', '1533', '1544', '1683', '2035')","('133', '136', '469', '695', '765')",2,5,21,1,-3,-8.57
"('133', '1944', '2048', '695', '901')","('1477', '1554', '1853', '193', '258')",2,5,21,1,-3,-8.57
"('145', '1711', '1721', '1899', '89')","('1717', '2042', '2059', '458', '714')",2,5,21,2,-3,-8.57
"('1503', '1720', '1727', '353', '680')","('128', '1521', '1900', '252', '304')",2,5,21,3,-3,-8.57
"('1538', '1714', '1723', '423', '902')","('1718', '179', '72', '952', '958')",0,3,21,1,-3,-8.57
"('1607', '1720', '1727', '2034', '692')","('1521', '1900', '304', '330', '731')",0,3,21,2,-3,-8.57
"('164', '275', '280', '703', '779')","('168', '1712', '1716', '302', '956')",3,6,21,2,-3,-8.57
"('1719', '431', '757', '905', '937')","('165', '1749', '1903', '672', '983')",3,6,21,1,-3,-8.57
"('1051', '111', '1497', '210', '324')","('1513', '1517', '185', '468', '57')",0,2,14,1,-2,-8.57
"('1051', '1497', '1725', '1887', '1895')","('1502', '1712', '1716', '904', '988')",0,2,14,1,-2,-8.57
"('1074', '1544', '1683', '1728', '1891')","('1607', '353', '42', '448', '680')",0,2,14,1,-2,-8.57
"('1074', '1544', '1683', '1891', '953')","('1500', '1882', '1897', '1913', '2037')",2,4,14,1,-2,-8.57
